-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  35.0   Longitude -37.4 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
PS        MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS
2023,6,22,5,258.07,7.67,101.34
2023,6,22,6,257.9,6.0,101.38
2023,6,22,7,237.37,4.93,101.39
2023,6,22,8,213.01,6.22,101.37
2023,6,22,9,225.11,8.26,101.34
2023,6,22,10,252.2,8.21,101.37
2023,6,22,11,282.34,7.61,101.43
2023,6,22,12,289.95,6.8,101.44
2023,6,22,13,274.36,6.27,101.44
2023,6,22,14,258.33,6.37,101.46
2023,6,22,15,256.53,6.27,101.47
2023,6,22,16,261.62,6.06,101.49
2023,6,22,17,270.3,5.95,101.51
2023,6,22,18,275.65,6.03,101.55
2023,6,22,19,280.06,6.26,101.59
2023,6,22,20,283.99,6.53,101.64
2023,6,22,21,288.76,6.56,101.7
2023,6,22,22,292.91,6.3,101.73
2023,6,22,23,295.47,5.87,101.73
2023,6,23,0,296.28,5.52,101.72
2023,6,23,1,300.02,5.39,101.72
2023,6,23,2,305.1,5.3,101.73
2023,6,23,3,310.35,5.18,101.74
2023,6,23,4,316.04,5.19,101.78
2023,6,23,5,322.2,5.2,101.84
2023,6,23,6,327.71,5.05,101.92
2023,6,23,7,332.14,4.8,102.0
2023,6,23,8,335.88,4.51,102.05
2023,6,23,9,338.47,4.3,102.09
2023,6,23,10,340.14,4.19,102.12
2023,6,23,11,341.09,4.15,102.14
2023,6,23,12,341.08,4.05,102.13
2023,6,23,13,340.6,3.81,102.13
2023,6,23,14,339.37,3.55,102.13
2023,6,23,15,336.59,3.3,102.16
2023,6,23,16,331.78,3.14,102.19
2023,6,23,17,326.47,3.11,102.21
2023,6,23,18,322.11,3.17,102.26
2023,6,23,19,317.95,3.22,102.3
2023,6,23,20,316.63,3.31,102.34
2023,6,23,21,318.23,3.44,102.4
2023,6,23,22,318.81,3.65,102.4
2023,6,23,23,318.88,3.67,102.39
2023,6,24,0,315.37,3.43,102.37
2023,6,24,1,305.89,3.21,102.36
2023,6,24,2,294.02,3.3,102.36
2023,6,24,3,288.51,3.59,102.36
2023,6,24,4,290.06,3.83,102.38
2023,6,24,5,294.01,3.99,102.41
2023,6,24,6,296.52,4.02,102.46
2023,6,24,7,296.87,3.94,102.51
2023,6,24,8,296.31,3.86,102.54
2023,6,24,9,296.51,3.83,102.56
2023,6,24,10,296.88,3.8,102.55
2023,6,24,11,296.03,3.72,102.54
2023,6,24,12,292.74,3.62,102.51
2023,6,24,13,289.26,3.6,102.48
2023,6,24,14,286.63,3.6,102.47
2023,6,24,15,285.34,3.57,102.47
2023,6,24,16,285.86,3.52,102.47
2023,6,24,17,287.81,3.4,102.48
2023,6,24,18,290.11,3.2,102.51
2023,6,24,19,295.73,2.86,102.52
2023,6,24,20,303.54,2.42,102.56
2023,6,24,21,310.72,2.0,102.59
2023,6,24,22,314.23,1.65,102.59
2023,6,24,23,315.22,1.41,102.57
2023,6,25,0,314.76,1.32,102.56
2023,6,25,1,310.9,1.31,102.55
2023,6,25,2,308.61,1.44,102.53
2023,6,25,3,312.65,1.61,102.54
2023,6,25,4,319.79,1.72,102.55
2023,6,25,5,328.73,1.75,102.58
2023,6,25,6,338.89,1.69,102.62
2023,6,25,7,350.73,1.5,102.65
2023,6,25,8,3.45,1.3,102.66
2023,6,25,9,16.48,1.16,102.67
2023,6,25,10,28.02,1.1,102.68
2023,6,25,11,36.18,1.05,102.67
2023,6,25,12,40.65,1.02,102.64
2023,6,25,13,43.87,1.12,102.61
2023,6,25,14,45.99,1.28,102.58
2023,6,25,15,48.08,1.44,102.56
2023,6,25,16,47.71,1.64,102.54
2023,6,25,17,46.0,1.9,102.55
2023,6,25,18,42.34,2.26,102.57
2023,6,25,19,38.92,2.66,102.6
2023,6,25,20,38.03,3.01,102.65
2023,6,25,21,39.07,3.26,102.7
2023,6,25,22,40.11,3.43,102.71
2023,6,25,23,41.34,3.55,102.68
2023,6,26,0,42.24,3.67,102.64
2023,6,26,1,41.55,3.77,102.6
2023,6,26,2,40.09,3.87,102.57
2023,6,26,3,39.32,4.02,102.55
2023,6,26,4,39.57,4.21,102.55
2023,6,26,5,40.73,4.38,102.57
2023,6,26,6,42.54,4.51,102.61
2023,6,26,7,44.17,4.55,102.63
2023,6,26,8,45.84,4.51,102.64
2023,6,26,9,47.97,4.38,102.64
2023,6,26,10,49.33,4.17,102.63
2023,6,26,11,48.69,3.95,102.61
2023,6,26,12,45.51,3.73,102.56
2023,6,26,13,41.26,3.64,102.53
2023,6,26,14,37.06,3.68,102.5
2023,6,26,15,33.53,3.89,102.48
2023,6,26,16,31.77,4.2,102.47
2023,6,26,17,32.61,4.58,102.47
2023,6,26,18,35.76,4.99,102.5
2023,6,26,19,38.44,5.32,102.53
2023,6,26,20,40.37,5.55,102.55
2023,6,26,21,41.85,5.73,102.58
2023,6,26,22,42.48,5.77,102.56
2023,6,26,23,41.1,5.76,102.53
2023,6,27,0,39.15,5.74,102.48
2023,6,27,1,37.3,5.61,102.44
2023,6,27,2,34.62,5.46,102.41
2023,6,27,3,30.29,5.44,102.4
2023,6,27,4,25.06,5.57,102.39
2023,6,27,5,20.56,5.87,102.41
2023,6,27,6,18.19,6.23,102.42
2023,6,27,7,17.98,6.58,102.43
2023,6,27,8,19.75,6.86,102.42
2023,6,27,9,21.72,7.11,102.42
2023,6,27,10,23.06,7.32,102.41
2023,6,27,11,23.74,7.51,102.39
2023,6,27,12,24.25,7.7,102.36
2023,6,27,13,24.33,7.97,102.32
2023,6,27,14,25.2,8.22,102.3
2023,6,27,15,27.07,8.4,102.29
2023,6,27,16,29.27,8.52,102.27
2023,6,27,17,31.58,8.59,102.24
2023,6,27,18,34.34,8.6,102.24
2023,6,27,19,36.69,8.45,102.23
2023,6,27,20,38.48,8.27,102.24
2023,6,27,21,39.62,8.12,102.25
2023,6,27,22,39.45,7.94,102.26
2023,6,27,23,38.44,7.83,102.22
2023,6,28,0,37.05,7.83,102.2
2023,6,28,1,34.93,8.0,102.16
2023,6,28,2,33.93,8.29,102.11
2023,6,28,3,33.97,8.54,102.06
2023,6,28,4,34.22,8.74,102.04
2023,6,28,5,34.76,8.85,102.04
2023,6,28,6,35.4,8.85,102.05
2023,6,28,7,37.09,8.83,102.06
2023,6,28,8,39.17,8.81,102.07
2023,6,28,9,40.65,8.73,102.07
2023,6,28,10,41.4,8.61,102.05
2023,6,28,11,41.43,8.43,102.03
2023,6,28,12,40.76,8.21,101.98
2023,6,28,13,39.9,7.89,101.93
2023,6,28,14,39.03,7.59,101.89
2023,6,28,15,37.89,7.4,101.87
2023,6,28,16,36.43,7.26,101.85
2023,6,28,17,35.11,7.1,101.85
2023,6,28,18,35.52,6.94,101.86
2023,6,28,19,38.79,6.75,101.88
2023,6,28,20,45.34,6.55,101.92
2023,6,28,21,53.44,6.4,101.96
2023,6,28,22,62.07,6.29,101.98
2023,6,28,23,69.26,6.13,101.96
2023,6,29,0,74.96,5.93,101.94
2023,6,29,1,79.95,5.73,101.92
2023,6,29,2,85.16,5.55,101.9
2023,6,29,3,90.57,5.47,101.91
2023,6,29,4,96.23,5.47,101.93
2023,6,29,5,100.49,5.45,101.98
2023,6,29,6,103.14,5.46,102.03
2023,6,29,7,103.09,5.38,102.08
2023,6,29,8,100.21,5.2,102.13
2023,6,29,9,97.5,5.21,102.16
2023,6,29,10,94.99,5.12,102.19
2023,6,29,11,91.84,4.88,102.2
2023,6,29,12,87.83,4.75,102.19
2023,6,29,13,86.25,4.9,102.17
2023,6,29,14,86.21,5.08,102.16
2023,6,29,15,87.74,5.15,102.17
2023,6,29,16,89.74,5.13,102.17
2023,6,29,17,91.23,5.09,102.18
2023,6,29,18,93.06,4.97,102.21
2023,6,29,19,94.18,4.82,102.25
2023,6,29,20,95.29,4.66,102.3
2023,6,29,21,97.45,4.46,102.34
2023,6,29,22,102.67,4.13,102.36
2023,6,29,23,110.35,3.84,102.34
2023,6,30,0,120.58,3.59,102.33
2023,6,30,1,133.12,3.53,102.3
2023,6,30,2,145.31,3.61,102.27
2023,6,30,3,154.77,3.76,102.26
2023,6,30,4,161.16,3.85,102.27
2023,6,30,5,165.82,3.89,102.31
2023,6,30,6,168.83,3.87,102.37
2023,6,30,7,169.9,3.7,102.42
2023,6,30,8,169.17,3.49,102.47
2023,6,30,9,166.96,3.39,102.49
2023,6,30,10,164.76,3.33,102.5
2023,6,30,11,163.04,3.35,102.49
2023,6,30,12,162.54,3.33,102.48
2023,6,30,13,163.33,3.38,102.45
2023,6,30,14,165.62,3.43,102.43
2023,6,30,15,166.28,3.39,102.42
2023,6,30,16,166.26,3.26,102.42
2023,6,30,17,165.4,3.1,102.42
2023,6,30,18,163.62,2.96,102.44
2023,6,30,19,163.71,2.84,102.46
2023,6,30,20,163.48,2.8,102.5
2023,6,30,21,161.96,2.85,102.54
2023,6,30,22,163.23,2.98,102.54
2023,6,30,23,166.59,3.13,102.52
2023,7,1,0,171.95,3.29,102.49
2023,7,1,1,177.53,3.44,102.46
2023,7,1,2,183.03,3.54,102.44
2023,7,1,3,188.99,3.55,102.41
2023,7,1,4,193.33,3.56,102.41
2023,7,1,5,196.92,3.54,102.43
2023,7,1,6,199.13,3.48,102.46
2023,7,1,7,200.4,3.32,102.49
2023,7,1,8,198.99,3.07,102.52
2023,7,1,9,195.65,2.95,102.52
2023,7,1,10,190.51,2.96,102.51
2023,7,1,11,184.75,3.21,102.49
2023,7,1,12,182.71,3.63,102.46
2023,7,1,13,183.42,4.05,102.44
2023,7,1,14,184.93,4.37,102.44
2023,7,1,15,184.81,4.48,102.44
2023,7,1,16,182.78,4.35,102.45
2023,7,1,17,176.99,4.16,102.45
2023,7,1,18,168.29,4.16,102.46
2023,7,1,19,160.91,4.35,102.47
2023,7,1,20,155.61,4.6,102.49
2023,7,1,21,152.49,4.87,102.51
2023,7,1,22,151.77,5.04,102.49
2023,7,1,23,151.91,5.11,102.45
2023,7,2,0,152.64,5.05,102.41
2023,7,2,1,153.64,4.79,102.37
2023,7,2,2,153.89,4.38,102.34
2023,7,2,3,151.75,3.91,102.33
2023,7,2,4,146.27,3.5,102.32
2023,7,2,5,136.44,3.29,102.34
2023,7,2,6,126.22,3.19,102.35
2023,7,2,7,117.83,3.31,102.36
2023,7,2,8,111.76,3.58,102.37
2023,7,2,9,108.0,3.87,102.38
2023,7,2,10,105.45,4.13,102.38
2023,7,2,11,104.31,4.3,102.36
2023,7,2,12,103.71,4.35,102.34
2023,7,2,13,100.43,4.19,102.32
2023,7,2,14,94.57,4.02,102.3
2023,7,2,15,86.62,3.98,102.28
2023,7,2,16,78.67,4.1,102.27
2023,7,2,17,71.6,4.28,102.28
2023,7,2,18,65.73,4.54,102.31
2023,7,2,19,62.5,4.72,102.34
2023,7,2,20,62.27,4.8,102.37
2023,7,2,21,61.94,4.82,102.41
2023,7,2,22,61.81,4.81,102.38
2023,7,2,23,61.89,4.81,102.33
2023,7,3,0,62.52,4.81,102.29
2023,7,3,1,62.35,4.82,102.25
2023,7,3,2,61.4,4.73,102.22
2023,7,3,3,59.3,4.61,102.21
2023,7,3,4,55.68,4.53,102.23
2023,7,3,5,52.72,4.6,102.27
2023,7,3,6,52.46,4.68,102.32
2023,7,3,7,54.71,4.75,102.36
2023,7,3,8,57.59,4.84,102.39
2023,7,3,9,59.98,4.87,102.41
2023,7,3,10,62.99,4.9,102.42
2023,7,3,11,67.02,4.86,102.4
2023,7,3,12,72.78,4.91,102.39
2023,7,3,13,79.41,4.89,102.38
2023,7,3,14,86.62,4.9,102.36
2023,7,3,15,91.67,4.82,102.36
2023,7,3,16,93.43,4.7,102.38
2023,7,3,17,92.01,4.67,102.4
2023,7,3,18,88.11,4.73,102.43
2023,7,3,19,81.35,4.73,102.46
2023,7,3,20,71.65,4.84,102.5
2023,7,3,21,62.96,5.03,102.54
2023,7,3,22,57.23,5.24,102.55
2023,7,3,23,54.81,5.38,102.54
2023,7,4,0,55.33,5.55,102.5
2023,7,4,1,57.32,5.67,102.47
2023,7,4,2,59.51,5.77,102.45
2023,7,4,3,59.73,5.89,102.45
2023,7,4,4,57.25,5.96,102.46
2023,7,4,5,52.64,6.03,102.51
2023,7,4,6,47.91,6.1,102.55
2023,7,4,7,45.21,6.13,102.61
2023,7,4,8,43.6,6.1,102.63
2023,7,4,9,43.41,5.98,102.66
2023,7,4,10,44.51,5.81,102.66
2023,7,4,11,46.13,5.6,102.65
2023,7,4,12,47.29,5.39,102.61
2023,7,4,13,48.18,5.28,102.59
2023,7,4,14,49.33,5.19,102.58
2023,7,4,15,49.63,5.07,102.59
2023,7,4,16,49.1,5.02,102.61
2023,7,4,17,48.97,5.26,102.62
2023,7,4,18,50.5,5.76,102.63
2023,7,4,19,52.65,6.01,102.64
2023,7,4,20,55.43,5.92,102.67
2023,7,4,21,59.42,5.54,102.71
2023,7,4,22,63.76,4.96,102.71
2023,7,4,23,66.62,4.47,102.7
2023,7,5,0,66.62,4.15,102.66
2023,7,5,1,64.69,4.0,102.63
2023,7,5,2,62.42,3.95,102.61
2023,7,5,3,60.61,3.9,102.61
2023,7,5,4,59.74,3.8,102.62
2023,7,5,5,60.71,3.67,102.66
2023,7,5,6,64.02,3.44,102.7
2023,7,5,7,68.43,3.21,102.73
2023,7,5,8,67.98,3.04,102.75
2023,7,5,9,63.37,3.05,102.78
2023,7,5,10,59.31,3.06,102.79
2023,7,5,11,58.45,2.9,102.78
2023,7,5,12,57.38,2.68,102.75
2023,7,5,13,56.78,2.65,102.73
2023,7,5,14,58.57,2.8,102.71
2023,7,5,15,62.5,3.01,102.71
2023,7,5,16,67.99,3.17,102.72
2023,7,5,17,75.02,3.23,102.73
2023,7,5,18,83.75,3.23,102.75
2023,7,5,19,93.55,3.03,102.77
2023,7,5,20,103.83,2.68,102.79
2023,7,5,21,113.25,2.3,102.8
2023,7,5,22,121.8,1.84,102.78
2023,7,5,23,128.98,1.32,102.75
2023,7,6,0,137.15,0.74,102.71
2023,7,6,1,155.7,0.27,102.68
2023,7,6,2,276.34,0.14,102.64
2023,7,6,3,312.65,0.4,102.62
2023,7,6,4,324.22,0.65,102.63
2023,7,6,5,330.45,0.87,102.64
2023,7,6,6,333.04,1.02,102.65
2023,7,6,7,330.05,1.06,102.67
2023,7,6,8,322.2,1.06,102.68
2023,7,6,9,313.21,1.06,102.69
2023,7,6,10,303.92,1.09,102.69
2023,7,6,11,293.35,1.18,102.66
2023,7,6,12,284.51,1.37,102.62
2023,7,6,13,277.52,1.55,102.57
2023,7,6,14,273.15,1.71,102.55
2023,7,6,15,271.2,1.86,102.53
2023,7,6,16,270.89,2.01,102.52
2023,7,6,17,273.4,2.11,102.5
2023,7,6,18,278.1,2.11,102.52
2023,7,6,19,285.79,2.04,102.54
2023,7,6,20,295.31,1.92,102.57
2023,7,6,21,305.34,1.81,102.58
2023,7,6,22,313.34,1.72,102.57
2023,7,6,23,317.97,1.6,102.54
2023,7,7,0,321.0,1.43,102.5
2023,7,7,1,316.24,1.28,102.47
2023,7,7,2,305.54,1.21,102.46
2023,7,7,3,296.05,1.17,102.46
2023,7,7,4,289.31,1.13,102.47
2023,7,7,5,283.08,1.14,102.5
2023,7,7,6,276.75,1.2,102.54
2023,7,7,7,274.22,1.17,102.56
2023,7,7,8,271.23,1.09,102.6
2023,7,7,9,266.56,1.04,102.62
2023,7,7,10,258.86,1.01,102.63
2023,7,7,11,247.41,1.06,102.62
2023,7,7,12,237.96,1.21,102.6
2023,7,7,13,232.1,1.48,102.56
2023,7,7,14,230.16,1.78,102.54
2023,7,7,15,231.51,2.05,102.53
2023,7,7,16,235.06,2.18,102.54
2023,7,7,17,240.66,2.17,102.56
2023,7,7,18,247.07,1.99,102.59
2023,7,7,19,253.7,1.73,102.62
2023,7,7,20,258.95,1.35,102.64
2023,7,7,21,257.58,0.87,102.67
2023,7,7,22,230.29,0.6,102.67
2023,7,7,23,193.61,0.76,102.65
2023,7,8,0,178.86,1.18,102.61
2023,7,8,1,172.8,1.56,102.58
2023,7,8,2,169.61,1.91,102.55
2023,7,8,3,169.05,2.22,102.54
2023,7,8,4,168.95,2.4,102.54
2023,7,8,5,168.34,2.47,102.54
2023,7,8,6,168.27,2.54,102.57
2023,7,8,7,168.2,2.67,102.61
2023,7,8,8,169.49,2.87,102.64
2023,7,8,9,172.4,3.13,102.65
2023,7,8,10,175.66,3.41,102.66
2023,7,8,11,178.25,3.59,102.65
2023,7,8,12,180.0,3.7,102.63
2023,7,8,13,181.18,3.79,102.6
2023,7,8,14,181.94,3.93,102.57
2023,7,8,15,181.98,4.07,102.55
2023,7,8,16,182.24,4.2,102.54
2023,7,8,17,183.7,4.35,102.54
2023,7,8,18,185.51,4.55,102.57
2023,7,8,19,187.44,4.7,102.59
2023,7,8,20,188.05,4.91,102.6
2023,7,8,21,187.83,5.22,102.61
2023,7,8,22,187.72,5.53,102.59
2023,7,8,23,188.87,5.83,102.54
2023,7,9,0,191.53,6.1,102.47
2023,7,9,1,195.12,6.29,102.42
2023,7,9,2,199.06,6.36,102.4
2023,7,9,3,202.5,6.41,102.38
2023,7,9,4,205.0,6.64,102.37
2023,7,9,5,205.59,7.02,102.38
2023,7,9,6,205.78,7.44,102.41
2023,7,9,7,206.8,7.71,102.44
2023,7,9,8,209.4,7.83,102.46
2023,7,9,9,212.35,8.25,102.44
2023,7,9,10,215.1,8.78,102.42
2023,7,9,11,220.31,9.12,102.38
2023,7,9,12,223.72,9.18,102.34
2023,7,9,13,225.95,8.99,102.31
2023,7,9,14,227.5,8.75,102.27
2023,7,9,15,227.42,8.51,102.25
2023,7,9,16,226.68,8.3,102.25
2023,7,9,17,225.66,8.18,102.25
2023,7,9,18,227.81,7.9,102.24
2023,7,9,19,230.41,7.55,102.25
2023,7,9,20,232.53,7.26,102.27
2023,7,9,21,233.74,7.01,102.28
2023,7,9,22,234.82,6.83,102.27
2023,7,9,23,235.4,6.67,102.23
2023,7,10,0,234.96,6.42,102.18
2023,7,10,1,234.62,6.18,102.13
2023,7,10,2,235.93,5.89,102.09
2023,7,10,3,238.08,5.54,102.08
2023,7,10,4,240.13,5.27,102.07
2023,7,10,5,243.32,5.12,102.09
2023,7,10,6,248.99,5.12,102.13
2023,7,10,7,250.67,5.24,102.16
2023,7,10,8,250.02,5.42,102.16
2023,7,10,9,252.71,5.57,102.18
2023,7,10,10,254.75,5.47,102.17
2023,7,10,11,255.67,5.24,102.15
2023,7,10,12,254.39,5.02,102.11
2023,7,10,13,246.83,4.84,102.06
2023,7,10,14,244.49,4.93,102.02
2023,7,10,15,248.78,4.99,102.01
2023,7,10,16,248.63,4.97,102.0
2023,7,10,17,251.14,4.95,101.99
2023,7,10,18,253.7,4.84,101.99
2023,7,10,19,252.57,4.77,102.0
2023,7,10,20,246.93,4.7,101.98
2023,7,10,21,245.07,5.01,101.98
2023,7,10,22,243.32,5.36,101.95
2023,7,10,23,238.13,5.74,101.89
2023,7,11,0,235.56,6.42,101.81
2023,7,11,1,236.0,7.18,101.74
2023,7,11,2,237.82,7.79,101.68
2023,7,11,3,238.94,8.25,101.64
2023,7,11,4,239.11,8.66,101.61
2023,7,11,5,238.29,9.16,101.61
2023,7,11,6,236.84,9.61,101.62
2023,7,11,7,234.62,10.12,101.6
2023,7,11,8,233.76,10.59,101.56
2023,7,11,9,235.1,11.06,101.53
2023,7,11,10,237.43,11.45,101.5
2023,7,11,11,239.12,11.64,101.45
2023,7,11,12,240.22,11.76,101.4
2023,7,11,13,241.05,11.65,101.35
2023,7,11,14,242.71,11.59,101.31
2023,7,11,15,243.92,11.52,101.26
2023,7,11,16,244.3,11.51,101.23
2023,7,11,17,245.79,11.56,101.2
2023,7,11,18,249.51,11.56,101.21
2023,7,11,19,255.52,11.18,101.23
2023,7,11,20,262.23,10.58,101.26
2023,7,11,21,268.21,9.98,101.3
2023,7,11,22,273.11,9.64,101.31
2023,7,11,23,279.23,9.59,101.33
2023,7,12,0,286.64,9.47,101.34
2023,7,12,1,294.07,8.83,101.35
2023,7,12,2,300.73,7.93,101.37
2023,7,12,3,306.35,6.95,101.39
2023,7,12,4,309.98,6.31,101.43
2023,7,12,5,311.66,5.78,101.47
2023,7,12,6,312.34,5.24,101.53
2023,7,12,7,311.55,4.77,101.57
2023,7,12,8,309.79,4.38,101.61
2023,7,12,9,308.12,4.01,101.63
2023,7,12,10,306.31,3.51,101.65
2023,7,12,11,302.4,2.89,101.65
2023,7,12,12,293.25,2.24,101.65
2023,7,12,13,281.26,1.6,101.65
2023,7,12,14,255.13,0.91,101.64
2023,7,12,15,189.7,0.93,101.63
2023,7,12,16,162.28,1.77,101.63
2023,7,12,17,154.04,2.64,101.63
2023,7,12,18,151.27,3.43,101.63
2023,7,12,19,151.0,3.87,101.66
2023,7,12,20,150.47,4.06,101.67
2023,7,12,21,150.21,4.1,101.69
2023,7,12,22,153.53,4.03,101.66
2023,7,12,23,161.12,3.84,101.64
2023,7,13,0,171.37,3.7,101.62
2023,7,13,1,180.35,3.83,101.61
2023,7,13,2,186.97,4.05,101.62
2023,7,13,3,190.59,4.29,101.63
2023,7,13,4,192.24,4.6,101.66
2023,7,13,5,192.9,4.97,101.71
2023,7,13,6,192.42,5.3,101.76
2023,7,13,7,191.29,5.58,101.82
2023,7,13,8,191.22,5.66,101.86
2023,7,13,9,191.58,5.61,101.91
2023,7,13,10,192.32,5.49,101.94
2023,7,13,11,193.24,5.32,101.95
2023,7,13,12,194.81,5.07,101.95
2023,7,13,13,195.5,4.59,101.96
2023,7,13,14,191.38,3.92,101.97
2023,7,13,15,184.47,3.41,101.97
2023,7,13,16,178.97,3.03,101.98
2023,7,13,17,170.54,2.95,102.01
2023,7,13,18,161.47,2.93,102.06
2023,7,13,19,154.64,3.32,102.13
2023,7,13,20,148.46,3.99,102.2
2023,7,13,21,142.31,4.56,102.24
2023,7,13,22,137.46,5.02,102.25
2023,7,13,23,133.4,5.36,102.23
2023,7,14,0,130.82,5.46,102.19
2023,7,14,1,129.75,5.25,102.15
2023,7,14,2,129.23,4.94,102.15
2023,7,14,3,129.53,4.52,102.16
2023,7,14,4,131.3,3.85,102.21
2023,7,14,5,133.96,3.35,102.28
2023,7,14,6,135.92,3.11,102.34
2023,7,14,7,134.01,3.19,102.41
2023,7,14,8,134.28,3.07,102.48
2023,7,14,9,136.56,2.84,102.54
2023,7,14,10,138.26,3.02,102.58
2023,7,14,11,125.21,3.83,102.56
2023,7,14,12,105.3,4.97,102.48
2023,7,14,13,104.51,5.52,102.43
2023,7,14,14,114.68,5.43,102.44
2023,7,14,15,115.42,5.08,102.46
2023,7,14,16,106.13,4.61,102.46
2023,7,14,17,98.01,4.21,102.5
2023,7,14,18,94.87,3.96,102.56
2023,7,14,19,96.41,4.06,102.6
2023,7,14,20,101.45,4.88,102.6
2023,7,14,21,106.81,5.75,102.56
2023,7,14,22,111.68,5.58,102.52
2023,7,14,23,117.8,4.52,102.52
2023,7,15,0,122.23,3.75,102.5
2023,7,15,1,119.45,3.61,102.48
2023,7,15,2,109.45,3.78,102.46
2023,7,15,3,101.35,4.09,102.46
2023,7,15,4,99.99,4.32,102.49
2023,7,15,5,102.4,4.58,102.54
2023,7,15,6,106.36,4.71,102.58
2023,7,15,7,109.8,4.89,102.63
2023,7,15,8,114.58,5.05,102.66
2023,7,15,9,120.07,5.08,102.67
2023,7,15,10,126.13,4.98,102.67
2023,7,15,11,132.77,4.82,102.66
2023,7,15,12,139.22,4.58,102.63
2023,7,15,13,144.23,4.54,102.61
2023,7,15,14,147.48,4.55,102.6
2023,7,15,15,148.41,4.43,102.61
2023,7,15,16,147.88,4.26,102.63
2023,7,15,17,147.15,4.15,102.64
2023,7,15,18,146.7,4.14,102.67
2023,7,15,19,145.28,3.96,102.7
2023,7,15,20,142.45,3.7,102.73
2023,7,15,21,138.36,3.49,102.76
2023,7,15,22,135.37,3.38,102.74
2023,7,15,23,133.95,3.31,102.71
2023,7,16,0,134.2,3.16,102.68
2023,7,16,1,136.94,2.94,102.64
2023,7,16,2,138.7,2.65,102.62
2023,7,16,3,137.68,2.37,102.62
2023,7,16,4,134.85,2.14,102.63
2023,7,16,5,128.87,1.97,102.65
2023,7,16,6,119.05,1.85,102.67
2023,7,16,7,110.0,1.99,102.69
2023,7,16,8,103.18,2.02,102.71
2023,7,16,9,98.39,1.98,102.72
2023,7,16,10,96.71,2.01,102.73
2023,7,16,11,98.9,1.97,102.71
2023,7,16,12,102.35,1.86,102.7
2023,7,16,13,108.84,1.77,102.67
2023,7,16,14,118.06,1.61,102.64
2023,7,16,15,133.18,1.39,102.63
2023,7,16,16,151.65,1.35,102.61
2023,7,16,17,165.32,1.36,102.6
2023,7,16,18,176.63,1.46,102.61
2023,7,16,19,185.48,1.55,102.62
2023,7,16,20,190.38,1.52,102.65
2023,7,16,21,196.73,1.49,102.66
2023,7,16,22,207.85,1.56,102.64
2023,7,16,23,217.57,1.67,102.61
2023,7,17,0,225.91,1.74,102.56
2023,7,17,1,228.52,1.89,102.51
2023,7,17,2,225.6,2.1,102.46
2023,7,17,3,221.74,2.43,102.43
2023,7,17,4,218.97,2.89,102.42
2023,7,17,5,217.46,3.37,102.42
2023,7,17,6,216.23,3.81,102.42
2023,7,17,7,215.42,4.08,102.43
2023,7,17,8,214.54,4.23,102.43
2023,7,17,9,213.32,4.39,102.42
2023,7,17,10,211.33,4.63,102.4
2023,7,17,11,209.94,4.93,102.35
2023,7,17,12,209.94,5.17,102.28
2023,7,17,13,210.55,5.38,102.22
2023,7,17,14,212.12,5.6,102.17
2023,7,17,15,213.41,5.75,102.11
2023,7,17,16,214.45,5.86,102.08
2023,7,17,17,215.65,5.88,102.03
2023,7,17,18,216.41,5.88,102.02
2023,7,17,19,216.79,5.96,102.0
2023,7,17,20,215.27,6.14,102.0
2023,7,17,21,213.73,6.5,101.97
2023,7,17,22,213.89,6.94,101.93
2023,7,17,23,214.91,7.32,101.87
2023,7,18,0,215.63,7.7,101.8
2023,7,18,1,215.82,8.04,101.72
2023,7,18,2,214.42,8.28,101.63
2023,7,18,3,212.77,8.5,101.56
2023,7,18,4,211.06,8.65,101.52
2023,7,18,5,207.65,8.67,101.49
2023,7,18,6,203.3,8.91,101.47
2023,7,18,7,200.11,9.23,101.45
2023,7,18,8,196.71,9.29,101.43
2023,7,18,9,194.07,9.29,101.41
2023,7,18,10,191.79,9.25,101.38
2023,7,18,11,188.92,9.17,101.34
2023,7,18,12,185.18,9.08,101.28
2023,7,18,13,182.24,9.01,101.24
2023,7,18,14,178.8,8.93,101.19
2023,7,18,15,175.65,8.86,101.16
2023,7,18,16,173.91,8.77,101.13
2023,7,18,17,171.6,8.55,101.13
2023,7,18,18,168.23,8.28,101.15
2023,7,18,19,164.39,8.13,101.18
2023,7,18,20,159.88,8.09,101.22
2023,7,18,21,154.69,8.13,101.27
2023,7,18,22,150.77,8.35,101.29
2023,7,18,23,148.28,8.59,101.3
2023,7,19,0,147.02,8.78,101.28
2023,7,19,1,147.1,8.99,101.24
2023,7,19,2,147.1,8.99,101.21
2023,7,19,3,145.31,8.95,101.2
2023,7,19,4,142.14,8.94,101.22
2023,7,19,5,139.09,8.99,101.27
2023,7,19,6,136.71,9.07,101.32
2023,7,19,7,135.41,9.19,101.38
2023,7,19,8,135.03,9.3,101.43
